FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
KC594PO21N000000011,2014 안양시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-02,30.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000012,2014 안양시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-01,20.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000013,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-12,50.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000014,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-11,350.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000015,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-10,420.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000016,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-09,210.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000017,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-08,100.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000018,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-07,80.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000019,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-06,90.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000020,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-05,70.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000021,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-04,60.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000022,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-03,70.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000023,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-02,30.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000024,2015 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-01,20.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000025,2016 광복기념음악회,37.3852888807,126.9076744633,경기도,안양시 만안구,4117110100,안양동,4117158100,안양9동,411713182007,경기도 안양시 만안구 병목안로 215,2021-08,15.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000026,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-12,25.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000027,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-11,30.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000028,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-10,30.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000029,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-09,50.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000030,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-08,40.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000031,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-07,37.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000032,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-06,40.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000033,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-05,30.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000034,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-04,50.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000035,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-03,50.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000036,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-02,20.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000037,2016 대가야체험축제,35.7210761376,128.2601558557,경상북도,고령군,4783025326,대가야읍,4783025300,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,2021-01,32.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000038,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-12,120.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000039,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-11,290.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000040,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-10,3120.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000041,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-09,1070.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000042,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-08,470.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000043,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-07,370.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000044,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-06,390.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000045,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-05,490.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000046,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-04,140.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000047,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-03,80.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000048,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-02,18.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000049,2016 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-01,60.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000050,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-12,50.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000051,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-11,350.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000052,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-10,420.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000053,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-09,210.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000054,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-08,100.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000055,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-07,80.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000056,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-06,90.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000057,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-05,70.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000058,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-04,60.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000059,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-03,70.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000060,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-02,30.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000061,2016 안양 시민축제,37.3901372701,126.9613301749,경기도,안양시 동안구,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149,2021-01,20.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000062,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-12,37.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000063,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-11,50.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000064,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-10,50.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000065,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-09,40.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000066,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-08,40.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000067,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-07,50.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000068,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-06,40.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000069,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-05,40.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000070,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-04,30.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000071,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-03,28.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000072,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-02,30.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000073,2016 제5회 안양공공예술프로젝트,37.4194056,126.9256060,경기도,안양시 만안구,4117110100,안양동,4117152000,안양2동,411713183019,경기도 안양시 만안구 예술공원로 180,2021-01,16.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000074,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-12,70.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000075,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-11,1470.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000076,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-10,1240.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000077,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-09,500.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000078,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-08,220.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000079,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-07,110.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000080,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-06,130.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000081,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-05,80.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000082,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-04,60.0,9,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000083,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-03,60.0,10,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000084,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-02,38.0,11,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000085,2016 평생학습 박람회 & 제6회 도서관책문화축제,37.2984030936,126.8191276,경기도,안산시 상록구,4127110300,사동,4127153700,해양동,412713190077,경기도 안산시 상록구 해양1로 30,2021-01,50.0,12,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000086,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-12,160.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000087,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-11,80.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000088,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-10,20.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000089,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-06,18.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000090,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-05,11.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000091,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-02,160.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000092,2017 겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,4415011000,금학동,4415055000,금학동,441504553692,충청남도 공주시 수원지공원길 74,2021-01,2710.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000093,2017 광복기념음악회,37.3845877884,126.9313651061,경기도,안양시 만안구,4117110100,안양동,4117158000,안양8동,411714346076,경기도 안양시 만안구 문예로36번길 16,2021-08,15.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000094,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-12,120.0,1,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000095,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-11,290.0,2,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000096,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-10,3120.0,3,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000097,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-09,1070.0,4,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000098,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-08,470.0,5,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000099,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-07,370.0,6,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000100,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-06,390.0,7,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
KC594PO21N000000101,2017 대구약령시한방문화축제,35.867194,128.593426,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,271102007001,대구광역시 중구 동성로3가 중앙대로 379-2,2021-05,490.0,8,KC_594_WNTY_FSTV_TRND_MAP_2021,20220224
