FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
KC594PO20N000000011,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-08",260.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000012,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-07",330.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000013,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-06",360.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000014,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-05",120.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000015,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-04",80.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000016,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-03",110.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000017,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-02",60.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000018,"2015 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-01",90.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000019,"2016 광복기념음악회","37.3852888807","126.9076744633",경기도,안양시 만안구,"4117110100",안양동,"4117158100",안양9동,"411713182007",경기도 안양시 만안구 병목안로 215,"2020-08",25.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000020,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-09",13.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000021,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-08",13.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000022,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-07",30.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000023,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-06",22.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000024,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-05",29.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000025,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-04",20.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000026,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-03",50.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000027,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-02",90.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000028,"2016 대가야체험축제","35.7210761376","128.2601558557",경상북도,고령군,"4783025326",대가야읍,"4783025300",대가야읍,"478303320005",경상북도 고령군 대가야읍 대가야로 1216,"2020-01",40.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000029,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-09",140.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000030,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-08",150.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000031,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-07",150.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000032,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-06",180.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000033,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-05",280.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000034,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-04",220.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000035,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-03",370.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000036,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-02",250.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000037,"2016 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-01",330.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000038,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-09",440.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000039,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-08",260.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000040,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-07",330.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000041,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-06",360.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000042,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-05",120.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000043,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-04",80.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000044,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-03",110.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000045,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-02",60.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000046,"2016 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-01",90.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000047,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-09",60.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000048,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-08",50.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000049,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-07",50.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000050,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-06",70.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000051,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-05",90.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000052,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-04",120.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000053,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-03",50.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000054,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-02",30.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000055,"2016 제5회 안양공공예술프로젝트","37.4194056","126.9256060",경기도,안양시 만안구,"4117110100",안양동,"4117152000",안양2동,"411713183019",경기도 안양시 만안구 예술공원로 180,"2020-01",50.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000056,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-09",40.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000057,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-08",29.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000058,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-07",70.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000059,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-06",90.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000060,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-05",60.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000061,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-04",50.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000062,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-03",110.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000063,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-02",90.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000064,"2016 평생학습 박람회 & 제6회 도서관책문화축제","37.2984030936","126.8191276",경기도,안산시 상록구,"4127110300",사동,"4127153700",해양동,"412713190077",경기도 안산시 상록구 해양1로 30,"2020-01",70.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000065,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-09",100.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000066,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-08",30.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000067,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-07",50.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000068,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-06",80.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000069,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-05",60.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000070,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-04",60.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000071,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-03",20.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000072,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-02",60.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000073,"2017 겨울공주군밤축제","36.4333691468","127.124038",충청남도,공주시,"4415011000",금학동,"4415055000",금학동,"441504553692",충청남도 공주시 수원지공원길 74,"2020-01",27440.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000074,"2017 광복기념음악회","37.3845877884","126.9313651061",경기도,안양시 만안구,"4117110100",안양동,"4117158000",안양8동,"411714346076",경기도 안양시 만안구 문예로36번길 16,"2020-08",25.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000075,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-09",140.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000076,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-08",150.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000077,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-07",150.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000078,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-06",180.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000079,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-05",280.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000080,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-04",220.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000081,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-03",370.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000082,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-02",250.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000083,"2017 대구약령시한방문화축제","35.867194","128.593426",대구광역시,중구,"2711011900",동성로3가,"2711057500",성내2동,"271102007001",대구광역시 중구 동성로3가 중앙대로 379-2,"2020-01",330.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000084,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-09",15.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000085,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-08",40.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000086,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-07",300.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000087,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-06",490.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000088,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-05",180.0,5,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000089,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-04",140.0,6,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000090,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-03",120.0,7,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000091,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-02",70.0,8,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000092,"2017 물의나라화천 쪽배축제","38.100720000","127.697029000",강원도,화천군,"4279025022",화천읍,"4279025000",화천읍,"427903231020",강원도 화천군 화천읍 강변로 2-54,"2020-01",50.0,9,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000093,"2017 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-09",440.0,1,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000094,"2017 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-08",260.0,2,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000095,"2017 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-07",330.0,3,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
KC594PO20N000000096,"2017 안양 시민축제","37.3901372701","126.9613301749",경기도,안양시 동안구,"4117310300",평촌동,"4117357600",평안동,"411733183003",경기도 안양시 동안구 관평로 149,"2020-06",360.0,4,KC_594_WNTY_FSTV_TRND_MAP_2020,"20210128"
